,zipcode,Foreign,Uninsured,vehicle,foodStamp,poverty,urban,TeenBirthRate,PrematureBirth,LowBirthWeight
1793,14485,1.9199629886652791,5.41290770298404,1.693227091633466,39.833448993754345,9.0,1,14.7,9.6,7.2
1795,14486,0.0,7.4792243767313025,0.0,42.936288088642655,10.2,0,,10.0,0.0
1796,14487,0.6469186244467143,5.907388491658153,1.853146853146853,39.51310861423221,5.9,1,9.3,9.8,6.5
1798,14489,0.8907111550968471,8.892973278665346,4.336134453781513,40.74650077760498,15.4,1,32.4,13.7,8.1
1800,14502,0.782256580158292,3.892876863611265,1.004090740052064,37.49309773605743,5.2,1,3.5,10.4,6.8
1803,14504,1.5706806282722512,6.073298429319372,0.8316008316008316,43.03664921465968,9.9,1,19.6,13.2,9.4
1805,14505,0.5330700888450148,5.389930898321817,2.8340080971659916,40.1974333662389,8.5,0,3.5,10.0,8.8
1806,14506,0.0,0.0,0.0,36.894586894586894,0.0,1,0.0,26.3,10.5
1808,14507,0.7861635220125787,11.477987421383649,0.7393715341959335,40.48742138364779,15.2,0,0.0,3.0,0.0
1809,14510,0.5375188131584605,11.739410879380774,10.425311203319502,38.95936357772522,22.4,1,22.6,10.3,7.2
1811,14512,0.7404181184668991,4.899825783972125,3.1452820768846728,42.09494773519164,14.3,0,11.0,12.1,3.3
1812,14513,0.1819505094614265,6.921397379912664,5.533063427800269,41.746724890829704,18.6,1,24.7,9.3,6.3
1814,14514,2.2258254716981134,5.232900943396227,1.0681746779767516,37.9127358490566,9.2,1,7.1,8.6,8.1
1816,14516,2.1986650961915983,6.478209658421672,2.1455223880597014,37.141735374950926,7.7,0,32.4,15.9,13.0
1817,14517,0.2213088839709137,4.552639898830224,0.0,41.732532405943715,16.4,0,28.4,11.3,4.2
1818,14519,0.5011041277390861,4.7392559877696625,0.3051881993896236,41.92288092406999,6.0,1,8.6,9.5,5.3
1820,14521,0.16299918500407498,11.450692746536268,7.829534192269574,42.379788101059496,14.0,0,16.7,8.3,6.6
1821,14522,0.3249566724436741,7.8531195840554595,1.4486486486486487,43.1867417677643,14.3,1,13.6,10.0,7.7
1824,14525,0.8360596146855689,4.034896401308616,0.0,35.87786259541985,12.3,0,17.0,8.4,3.6
1825,14526,1.3675045501500318,1.8348172561365537,0.6928406466512702,39.78060898224211,4.0,1,2.0,8.8,6.5
1827,14527,1.0755220599780184,23.05699481865285,15.716429107276822,39.37038781598367,14.3,1,12.9,4.1,3.0
1830,14530,1.7772735866893552,6.239364719228588,4.025508170585892,42.673473246360366,10.7,1,15.2,10.1,7.3
1832,14532,0.10843634786380396,6.701366297983085,0.6654835847382431,38.34309260464108,8.1,0,13.0,12.1,5.0
1833,14533,0.4395604395604396,3.021978021978022,2.4489795918367347,41.53846153846154,4.7,0,10.6,9.3,7.4
1834,14534,3.721074701040535,2.4631153905886007,0.8751151467298329,37.80711290573071,2.6,1,0.3,9.4,6.3
1836,14536,0.931098696461825,11.359404096834266,0.0,47.8584729981378,19.0,0,,0.0,0.0
1837,14541,1.8068102849200836,12.80982163539495,5.9672762271414825,21.28793143386611,9.8,0,6.9,7.2,3.1
1838,14543,1.5379786566227245,0.8788449466415568,0.0,40.23854362837413,4.5,1,3.5,5.6,4.2
1840,14544,0.44603033006244425,13.291703835860838,7.088846880907372,37.377341659232826,12.9,1,8.7,5.8,1.4
1842,14545,0.0,2.3474178403755865,0.0,33.80281690140845,8.5,0,,0.0,0.0
1843,14546,0.4757964418700869,3.9718659495242035,4.168231318062335,41.352916839056675,7.2,1,7.1,5.8,2.9
1845,14548,0.1972942502818489,10.907553551296504,0.5125284738041003,42.02367531003382,9.6,1,12.1,12.1,9.5
1848,14550,0.5636978579481398,9.301014656144304,3.536585365853658,39.233370913190534,14.4,0,31.0,9.8,7.8
1849,14551,0.5993631766248361,8.672035961790597,3.5632708999543166,38.62146469376288,20.9,1,34.4,13.5,7.4
1851,14555,0.17937219730941706,1.9730941704035876,1.5765765765765765,44.2152466367713,22.2,0,,11.1,5.6
1852,14559,1.818379199913152,3.3545025240188897,1.4185898793139953,37.59973945611464,5.9,1,4.7,8.9,6.3
1854,14560,0.1434720229555237,5.117168818747011,1.4799154334038054,39.933046389287426,12.1,0,21.5,8.9,8.9
1855,14561,0.0,12.638121546961324,3.646833013435701,36.671270718232044,4.0,0,14.7,4.8,7.6
1856,14564,1.4740685644735951,1.6972073838663873,2.1429558965850957,39.184529041855434,2.0,1,4.4,7.6,5.9
1858,14568,0.9367296631059984,3.500410846343468,1.6134134767478645,34.2810188989318,2.9,1,12.5,8.7,6.0
1861,14569,0.920447074293228,7.6923076923076925,1.6985138004246283,42.850098619329394,19.6,1,16.8,11.6,10.4
1863,14571,3.6777583187390537,17.775831873905425,7.311320754716982,44.308231173380044,23.6,0,0.0,18.5,11.1
1864,14572,0.5837359098228664,5.2133655394524965,1.928504233301976,42.7536231884058,14.3,0,22.2,7.5,6.1
1865,14580,3.5452934832845484,3.537590509936835,0.8561382051674057,39.61831767062086,6.4,1,6.6,9.3,5.8
1867,14586,7.774917901837224,4.490991390787255,1.055180764573603,36.717848584361406,12.2,1,7.3,8.2,7.3
1869,14589,1.9296403255447625,4.778156996587032,3.3352668213457077,38.81596219480178,11.4,1,23.0,11.3,5.9
1872,14590,1.4043863024240093,10.215467487495193,2.1901443504230964,40.18853405155829,17.2,0,27.1,8.7,4.0
1873,14591,0.2569043031470777,2.954399486191394,3.4023668639053253,42.13230571612075,5.6,0,5.6,6.7,4.4
1874,14604,8.579881656804734,10.532544378698224,30.09845288326301,75.97633136094673,38.6,1,34.7,13.6,11.4
1875,14605,4.606409576483067,7.939995454201076,23.650881057268723,35.04810970528071,50.5,1,60.6,15.6,11.9
1876,14606,4.908723522853958,6.086259754738016,5.4686879911104045,39.14088628762542,21.6,1,33.9,13.4,10.3
1878,14607,3.9820089955022486,10.134932533733133,8.389691098519469,56.365817091454275,23.0,1,21.4,7.3,7.6
1879,14608,11.976772320348413,7.194128558754738,18.77133105802048,41.09202355028632,48.5,1,72.2,15.0,13.8
1880,14609,3.1077190256386817,6.9215300946026215,6.881720430107527,40.62657099766921,23.4,1,40.3,13.1,12.1
1881,14610,4.3030259052318405,4.310282272694288,2.272108843537415,49.24896596763661,9.4,1,11.5,7.3,4.1
1882,14611,1.9297078216683805,8.862137801705886,15.257175881333074,40.05807271187466,40.8,1,56.6,15.2,12.8
1883,14612,1.421619230202035,5.715971095708598,2.5446454042334685,43.55109865801504,8.2,1,12.9,9.5,7.7
1885,14613,10.006045949214027,9.650846432889963,11.673784828147244,36.139661426844015,28.6,1,51.4,11.8,11.6
1886,14615,3.3832061068702286,5.123664122137403,6.776656667575674,43.6763358778626,22.8,1,51.3,9.8,8.2
1887,14616,2.867751060820368,6.867043847241868,2.1301176980287377,43.504243281471005,9.6,1,20.2,10.5,8.6
1888,14617,1.5537464985994398,3.470763305322129,1.1173691860465118,41.754201680672274,6.6,1,8.4,8.4,4.9
1890,14618,4.67297951992953,3.3648975996476547,1.37221269296741,36.265139837040294,7.4,1,0.7,8.6,5.5
1891,14619,2.3534185433150743,6.363697842699668,9.778156996587029,37.167782511665656,24.2,1,40.0,11.9,10.7
1892,14620,8.143924182796562,7.509436993012611,6.885746424554073,44.88796080636093,22.1,1,26.6,8.5,7.5
1893,14621,4.422935914356944,10.693650095321896,13.887404240156776,37.50403284939141,39.1,1,61.9,13.9,11.4
1894,14622,2.6522757697456494,4.4093038821954496,1.8283643551309503,45.49029451137885,8.2,1,21.3,9.6,5.8
1896,14623,11.919916676310613,5.246306368861629,7.3416551086454,33.105736218801844,18.8,1,3.6,6.8,5.9
1898,14624,3.664481425449656,4.266823555779683,3.3815374578666955,38.79643637586149,6.0,1,9.5,8.4,6.9
1900,14625,1.1106818620822871,3.1195673169789453,1.0642570281124497,43.03650762990149,5.9,1,3.4,8.2,5.5
1901,14626,3.60327868852459,4.268852459016394,3.77308356582968,42.2983606557377,7.4,1,12.1,11.1,7.0
1903,14701,0.5964562016471175,6.7407037684052895,5.974275754297391,41.53231844272523,24.4,1,47.7,11.1,7.7
1905,14706,0.4033559212649242,3.9044853178444665,1.1747430249632893,41.30364633752824,13.0,1,4.7,11.8,7.5
1907,14709,0.3221649484536082,14.8840206185567,12.00716845878136,39.04639175257732,14.6,0,29.0,14.3,5.4
1908,14710,0.5869632375656472,6.765523632993512,1.0281014393420151,39.63546493666976,9.7,1,24.0,5.5,5.1
1910,14711,0.7385524372230428,20.82717872968981,11.36653895274585,37.41999015263417,17.9,0,71.4,11.0,5.3
1911,14712,1.4775413711583925,6.914893617021277,0.0,42.76004728132388,8.7,1,14.8,10.2,8.5
1913,14714,0.0,14.31297709923664,10.138248847926267,40.83969465648856,15.4,0,,5.9,5.9
1914,14715,1.0269121813031163,5.347025495750708,1.5037593984962403,39.41218130311614,19.0,0,22.7,13.6,11.0
1915,14716,1.477199743095697,5.041746949261401,2.136317395727365,28.7732819524727,21.7,0,34.6,13.9,8.3
1916,14717,0.0,13.92156862745098,0.0,49.21568627450979,6.3,0,0.0,0.0,0.0
1917,14718,0.8071367884451998,4.885301614273577,0.6237006237006237,37.51062022090059,14.3,0,27.1,17.0,9.3
1918,14719,0.6202424584155625,12.151113617141245,6.7444876783398175,40.23118127995489,19.1,0,18.5,11.5,2.5
1919,14721,0.0,23.529411764705877,0.0,54.62184873949579,16.0,0,,9.1,18.2
1920,14723,0.7187780772686434,5.929919137466308,2.217741935483871,37.82569631626235,11.4,0,17.2,4.3,3.1
1921,14724,0.11976047904191615,21.51696606786427,11.759581881533101,35.08982035928144,9.3,0,12.9,9.5,6.4
1922,14726,0.27958993476234856,55.12581547064306,33.28380386329866,28.378378378378375,36.3,0,16.7,17.9,3.7
1923,14727,0.5839984426708195,7.494646680942184,3.571428571428571,41.71695542145221,13.6,0,24.9,12.1,10.5
1924,14728,0.8583690987124464,8.905579399141631,4.615384615384616,44.84978540772533,17.2,0,9.3,7.1,2.9
1925,14729,0.4920049200492005,8.364083640836409,1.4056224899598393,47.10947109471095,6.8,0,,13.6,12.0
1926,14731,1.6090104585679808,6.6773934030571205,0.667779632721202,48.511665325824616,7.5,0,16.3,4.0,4.0
1927,14733,1.5041493775933608,5.7053941908713695,3.970917225950784,42.038381742738586,15.3,1,31.3,3.6,3.3
1929,14735,0.6152732537097358,15.671371697430327,4.933110367892977,41.80238870792617,21.7,0,25.9,4.5,2.9
1930,14736,0.8230452674897121,14.814814814814813,6.9767441860465125,45.679012345679006,13.2,0,,7.7,0.0
1931,14737,0.5315293549166465,9.857453491181444,2.927120669056153,41.74921478618025,16.0,0,15.7,9.8,8.0
1932,14738,0.7929764939110734,1.6425941659586518,0.0,44.095157179269336,5.7,0,8.5,10.4,9.0
1933,14739,0.7592190889370932,10.665220535068693,7.4309978768577505,42.95010845986985,21.0,0,45.1,10.6,7.7
1934,14740,0.5120702267739575,8.485735186539866,2.166064981949458,38.47841989758596,12.5,0,21.3,4.2,6.7
1935,14741,0.5659555942533739,8.010448410970831,0.0,38.572050500653035,14.2,0,24.7,13.3,4.4
1936,14743,0.0,8.674985145573382,3.71900826446281,42.602495543672006,15.1,1,26.1,20.5,2.6
1938,14744,4.51527224435591,8.764940239043826,10.59245960502693,19.477644975652947,17.8,0,2.2,10.0,4.5
1939,14747,0.5383580080753702,4.93494840735756,2.9940119760479043,41.094661283086594,18.7,0,23.3,18.8,5.5
1940,14748,0.0,11.590296495956874,0.6920415224913495,39.62264150943396,31.5,1,,13.2,2.6
1942,14750,0.0,5.1395348837209305,0.4297994269340975,45.65116279069768,10.6,1,12.7,11.6,2.1
1944,14753,0.0,9.510086455331413,0.6302521008403361,44.476464937560046,17.6,1,0.0,6.3,9.4
1946,14754,2.051282051282051,5.811965811965813,0.0,45.299145299145295,13.7,0,43.0,26.7,20.0
1947,14755,0.7046764894298526,8.071748878923767,1.7454545454545456,38.949391415759116,15.1,0,35.7,13.8,9.7
1948,14757,1.9970631424375918,10.396475770925113,3.690036900369003,40.587371512481646,17.4,0,9.3,6.8,4.2
1949,14760,0.981628735947354,5.708801754867015,6.16703864677552,43.34521524540718,19.6,1,34.5,11.3,7.6
1951,14767,0.5227391531625719,25.56194458964977,20.19099590723056,35.180345007841076,28.0,0,13.9,11.2,3.2
1952,14769,0.0,11.866235167206039,0.0,44.336569579288025,19.5,0,,16.7,20.8
1953,14770,0.6346967559943583,4.830747531734838,1.580135440180587,40.409026798307465,14.6,1,24.8,14.1,10.9
1955,14772,0.4596527068437181,13.278855975485186,4.1507024265644965,35.9805924412666,16.1,0,26.3,19.6,10.3
1956,14775,0.4063388866314506,8.573750507923608,6.598513011152416,40.02438033319789,13.1,0,51.3,12.8,9.0
1957,14777,0.0,6.545454545454546,0.0,46.36363636363636,10.5,0,,13.6,0.0
1958,14779,0.8842925659472423,10.416666666666668,6.284976323719327,40.0779376498801,25.2,1,65.8,10.4,11.7
1960,14781,0.18876828692779613,21.236432279377066,8.114035087719298,36.05474280320906,15.0,0,30.7,4.4,2.9
1961,14782,0.0,6.590819929384072,3.2289628180039136,35.66104354648882,22.6,0,21.6,14.6,13.4
1962,14784,0.5571030640668524,2.9247910863509747,0.0,38.997214484679674,22.4,0,0.0,10.5,4.8
1963,14787,1.3390139987827143,3.895313451004261,2.415458937198068,42.11807668898357,17.0,1,21.1,7.6,2.3
1965,14801,0.499019782569952,14.311174478702547,3.0289727831431077,38.691855284263056,20.9,0,30.3,15.5,9.6
1966,14802,6.716592557921834,3.510414228879008,20.259740259740266,8.518605195413059,35.9,1,0.0,5.3,5.3
1968,14803,4.093567251461988,4.2105263157894735,4.772727272727273,47.83625730994152,15.3,1,0.0,4.9,2.4
1970,14804,0.27322404371584696,7.308743169398907,0.5891016200294551,39.549180327868854,13.2,0,14.7,2.8,0.0
1971,14805,0.5719733079122974,2.9551954242135365,1.7045454545454544,37.178265014299335,15.1,0,24.4,2.8,2.8
1972,14806,0.0,8.601676224084692,3.0494216614090432,38.288486987207754,17.0,0,17.3,5.9,5.9
1973,14807,0.4231311706629055,7.2990126939351185,1.8597997138769669,43.86459802538787,12.3,1,30.6,3.8,3.8
1975,14808,1.214574898785425,0.0,7.6923076923076925,39.068825910931174,5.7,0,,5.6,5.6
1976,14809,0.16927634363097754,9.648751586965721,3.7433155080213902,43.33474396953026,17.6,0,28.3,10.1,10.1
1977,14810,0.4833214483796847,6.148482687584185,4.778453518679409,40.591078361461065,19.8,1,39.8,10.2,7.3
1979,14812,0.4023522129371711,3.7759207675642217,0.417536534446764,36.98545341999381,11.8,0,32.4,11.5,6.2
1980,14813,0.9799918334013884,6.369946917109026,1.9088016967126196,42.057982850142906,21.6,0,15.7,13.2,3.8
1981,14814,2.1621621621621623,9.135135135135137,1.4690451206715631,36.91891891891892,3.4,1,0.0,13.8,10.3
1983,14815,0.0,9.109311740890687,0.0,40.58704453441296,16.4,0,50.5,12.5,12.5
1984,14816,0.0,6.358381502890174,0.0,33.140655105973025,0.8,0,,0.0,0.0
1985,14817,0.5613472333600642,2.3255813953488373,0.0,37.04891740176424,8.3,0,21.9,7.7,4.4
1986,14818,1.0532150776053215,6.707317073170732,5.385427666314678,41.85144124168513,6.4,0,31.4,12.0,10.0
1987,14819,0.7490636704119851,13.982521847690387,1.5564202334630348,33.83270911360799,35.7,0,,16.7,10.0
1988,14820,0.0,10.191846522781775,4.10557184750733,39.20863309352518,21.0,0,,13.0,0.0
1989,14821,0.5010961478233636,7.829627309740057,1.2301013024602026,41.152521139993745,10.4,0,29.4,14.1,8.7
1990,14822,1.233616037008481,3.777949113338473,1.9002375296912115,38.16499614494989,12.8,0,8.5,11.4,5.7
1991,14823,0.0,4.590163934426228,2.627840909090909,39.78142076502732,15.2,0,22.4,12.3,9.4
1992,14824,0.0,5.89622641509434,2.272727272727273,47.64150943396226,20.0,0,,9.4,9.4
1993,14825,0.0,11.651728553137007,0.0,43.405889884763134,7.7,0,,10.0,0.0
1994,14826,0.0,6.407669021190716,2.8169014084507045,40.716448032290614,16.0,0,12.8,12.8,6.4
1995,14830,1.3423491109441523,7.362885048835461,4.885496183206106,42.55447032306536,11.5,1,22.6,11.9,6.7
1998,14836,0.0,3.736263736263736,1.1764705882352942,38.02197802197802,4.0,0,19.6,6.9,3.4
1999,14837,0.8491066690252963,21.793737838315934,12.114633087277465,37.51990093755528,16.8,0,10.6,9.1,7.7
2000,14838,0.5350194552529183,4.766536964980545,0.0,40.71011673151751,8.6,0,11.5,14.8,16.7
2001,14839,0.0,17.460317460317462,6.769230769230768,36.385836385836384,26.0,0,,9.4,3.1
2002,14840,0.9071877180739708,7.083042568039079,1.3396375098502755,47.871598046057215,7.2,0,20.8,7.7,11.5
2003,14841,0.0,8.013355592654424,0.0,53.589315525876465,13.4,0,,13.6,9.1
2004,14842,0.0,32.872340425531924,18.75,44.14893617021277,20.2,0,0.0,0.0,0.0
2005,14843,1.1644046884639112,6.030228254164096,4.667555724899982,41.61782850092536,20.5,1,33.3,7.7,6.0
2007,14845,1.5052103434967194,4.761675028946354,0.4324546952224053,41.51871864145117,7.0,1,16.6,9.6,7.1
2009,14846,1.699029126213592,4.490291262135923,2.7624309392265194,41.868932038834956,10.0,0,11.1,6.3,6.3
2010,14847,1.256281407035176,11.515912897822444,2.9712163416898787,44.17922948073703,14.6,0,5.2,11.3,5.0
2011,14850,12.56216085491014,4.406052086639762,7.752455067630165,36.61482186852885,25.6,1,3.9,9.3,6.1
2013,14855,0.0,42.75161588180979,20.489296636085626,29.27054478301016,15.0,0,16.7,7.8,0.0
2014,14858,0.6146281499692685,8.543331284572833,1.7142857142857144,38.47572218807621,16.5,0,42.3,9.1,6.1
2015,14859,0.0,3.5961272475795294,6.153846153846153,38.4508990318119,9.3,0,27.0,6.9,3.4
2016,14860,0.08097165991902834,5.748987854251013,3.4129692832764507,43.56275303643724,10.6,0,39.2,15.4,5.1
2017,14861,1.1522633744855968,5.267489711934156,3.304347826086956,46.995884773662546,12.7,0,68.4,8.5,8.5
2018,14864,0.7785467128027681,6.57439446366782,2.5,41.08996539792388,20.7,1,8.3,13.3,4.4
2020,14865,2.562396006655574,6.123128119800332,0.5761316872427984,39.70049916805324,17.3,1,24.5,1.3,1.3
2022,14867,1.0517241379310345,11.60344827586207,4.915310528063767,39.43103448275862,13.1,0,27.5,13.5,8.7
2023,14869,0.0,8.462104488594555,5.857740585774058,38.33701250919793,11.0,0,27.8,20.5,13.6
2024,14870,5.111692493459449,4.2060776816260805,2.1465428276573792,42.24189977862749,6.8,1,23.3,10.8,5.7
2026,14871,0.6044578768417076,2.625613902531168,0.29296875,38.893086513033616,4.0,1,28.4,14.0,8.0
2028,14872,1.6905071521456438,1.5604681404421328,0.0,44.213263979193755,9.7,1,,27.8,11.1
2030,14873,0.037565740045078885,12.283996994740797,3.75,38.65514650638617,13.9,0,31.1,10.3,6.4
2031,14877,0.8064516129032258,12.634408602150538,5.113636363636363,45.698924731182785,16.1,0,,6.3,12.5
2032,14878,0.0,11.940298507462686,1.5151515151515151,40.29850746268657,5.1,0,20.8,12.5,8.3
2033,14879,0.3501750875437719,8.254127063531765,0.7343941248470013,42.621310655327676,15.9,0,36.0,9.7,6.5
2034,14880,0.0,5.614783226723525,1.6891891891891893,42.50177683013504,10.4,0,18.9,10.6,4.3
2035,14882,1.3801756587202008,3.538268506900878,1.4473089099954772,39.87452948557089,8.2,1,7.0,13.0,6.5
2037,14883,2.0408163265306123,6.1734693877551035,2.7413587604290823,39.795918367346935,12.0,0,20.7,15.7,8.6
2038,14885,0.6684491978609626,5.213903743315508,1.5822784810126582,33.9572192513369,16.9,0,32.3,8.8,8.8
2039,14886,1.3069197963956527,10.125189159444217,3.6626916524701874,40.830925849497866,11.7,0,18.3,7.6,5.7
2040,14889,0.22484541877459246,7.251264755480608,1.2515644555694618,35.750421585160204,10.0,0,25.6,7.5,0.0
2041,14891,0.580046403712297,9.512761020881669,3.244997295835587,40.39443155452436,14.8,1,14.7,15.2,8.5
2043,14892,0.4337872032775033,8.434751174840343,3.2898468519568915,40.34220990480781,18.8,1,26.9,7.7,9.0
2045,14894,0.22641509433962265,5.433962264150944,2.4242424242424243,39.16981132075472,17.6,1,19.6,17.4,10.6
2047,14895,0.33876773237349145,10.93584586068177,5.8042302016724046,44.01863222528054,18.9,1,27.9,9.0,6.4
2049,14897,0.2364066193853428,6.2647754137115825,4.66321243523316,42.5531914893617,12.6,0,,17.1,11.4
2050,14898,0.16429353778751368,19.82475355969332,6.185567010309278,33.734939759036145,24.7,0,16.9,5.9,7.4
2051,14901,1.6346271580751808,5.13040284070038,15.629842816028338,33.90473858209869,35.3,1,49.4,12.2,9.6
2053,14903,0.8399832003359933,5.0398992020159605,5.641330166270784,42.20915581688367,10.2,1,19.9,10.6,5.5
2055,14904,0.5829425928272716,9.83398808769484,9.420500873616772,41.395260423267004,24.5,1,50.1,9.4,5.3
2057,14905,0.7650273224043715,7.5956284153005456,2.8460228654828508,42.950819672131146,12.5,1,29.3,9.4,6.5
